,TradingWeek,DateStr,PrevClose,Close,CloseChange%,Profit,CumulativeProfit
659,2023-07,230217,196.889999,208.309998,5.800192522729414,1.181339994,202.85458451400004
660,2023-08,230224,208.309998,196.880005,-5.487011237933954,1.249859988,204.10444450200004
661,2023-09,230303,196.880005,197.789993,0.46220437672174913,1.1812800300000001,205.28572453200005
662,2023-10,230310,197.789993,173.440002,-12.311032843810262,1.186739958,206.47246449000005
663,2023-11,230317,173.440002,180.130005,3.8572433826424994,1.040640012,207.51310450200006
664,2023-12,230324,180.130005,190.410004,5.70698868297926,1.0807800300000001,208.59388453200006
665,2023-13,230331,190.410004,207.460007,8.954363028110647,1.142460024,209.73634455600006
666,2023-14,230406,207.460007,185.059998,-10.797266096689173,1.244760042,210.98110459800006
667,2023-15,230414,185.059998,185.0,-0.03242083683585002,1.1103599880000001,212.09146458600006
668,2023-16,230421,185.0,165.080002,-10.767566486486482,1.11,213.20146458600007
669,2023-17,230428,165.080002,164.309998,-0.46644293110682183,0.990480012,214.19194459800008
670,2023-18,230505,164.309998,170.059998,3.499482727764381,0.9858599880000001,215.17780458600006
671,2023-19,230512,170.059998,167.979996,-1.2230989206527023,1.020359988,216.19816457400006
672,2023-20,230519,167.979996,180.139999,7.238958976996278,1.0078799760000001,217.20604455000006
673,2023-21,230526,180.139999,193.169998,7.233262502682708,1.080839994,218.28688454400006
674,2023-22,230602,193.169998,213.970001,10.767719219006258,1.159019988,219.44590453200007
675,2023-23,230609,213.970001,244.399994,14.221616515298328,1.283820006,220.72972453800008
676,2023-24,230616,244.399994,260.540009,6.6039342865123,1.466399964,222.1961245020001
677,2023-25,230623,260.540009,256.600006,-1.5122449005519112,1.563240054,223.7593645560001
678,2023-26,230630,256.600006,261.769989,2.014802369100491,1.5396000360000002,225.2989645920001
679,2023-27,230707,261.769989,274.429993,4.836308412726416,1.570619934,226.8695845260001
